Include Sub-assembly Raw Materials,Inclure les matières premières de sous-assemblage,
Include Subcontracted Items,Inclure les articles sous-traités,
Include UOM,Inclure Unité de mesure,
Include Website Items belonging to child Item Groups,Inclure les articles du site Web appartenant à des groupes d'articles enfants,
Include entries already included in a generated XML file,Inclure les écritures de paiement déjà inclues dans un fichier XML généré,
Include holidays in Total no. of Working Days,Inclure les jours fériés dans le nombre total de jours ouvrés,
Include holidays within leaves as leaves,Inclure les jours fériés dans les congés en tant que congés,
Include in gross,Inclure dans le calcul du bénéfice brut,
Included in Gross Profit,Inclus dans le bénéfice brut,
Including items for sub assemblies,Incluant les articles pour des sous-ensembles,
Income Account,Compte de produits,
Income Details,Détail des produits,
Income From Other Sources,Revenus d'autres sources,
Income Tax Amount,Montant de l'impôt sur le revenu,
Income Tax Component,Composant de l'impôt sur le revenu,
Income Tax Computation,Calcul de l'impôt sur le revenu,
Income Tax Deductions,Déductions de l'impôt sur le revenu,
Income Tax Slab Other Charges,Autres frais par tranche d'impôt sur le revenu,
Income Tax Slab must be effective on or before Payroll Period Start Date: {0},La tranche de taux d'imposition doit être effective avant ou à la date de début de la période d'imposition: {0},
Income Tax Slab not set in Salary Structure Assignment: {0},Tranche de taux d'imposition non définie dans l'attribution de structure salariale: {0},
Income Tax Slab: {0} is disabled,Tranche de taux d'imposition: {0} est désactivé,
Income Tax Slab,Tranche d'impôt sur le revenu,
Income Tax,Impôt sur le revenu,Salary Component
Income Tax,Impôt sur le Revenu,
Income or Expenses,Produits ou Charges,
Income,produits,Account Validation
Income,Revenus,
Incoming Bills (Purchase Invoice),Factures entrantes (Facture d'achat),
Incoming Call Handling Schedule,Calendrier de gestion des appels entrants,
Incoming Call Settings,Paramètres des appels entrants,
Incoming Leads,Pistes entrantes,
Incoming Rate (Costing),Prix d'entrée (calcul du coût de revient),
Incoming Rate,Prix d'entrée,
Incoming call from {0},Appel entrant de {0},
Incoming,Entrant,
Incorrect Balance Qty After Transaction,Qté de solde incorrecte après la transaction,
Incorrect Batch Consumed,Lot consommé incorrect,
Incorrect Date,Date incorrecte,
Incorrect Invoice,Facture incorrecte,
Incorrect Movement Purpose,Objet du mouvement incorrect,
Incorrect Payment Type,Type de paiement incorrect,
Incorrect Serial No Valuation,Évaluation du numéro de série incorrecte,
Incorrect Serial Number Consumed,Numéro de série erroné consommé,
Incorrect Stock Value Report,Rapport de valeur du stock incorrect,
Incorrect Warehouse,Entrepôt incorrect,
Incorrect number of General Ledger Entries found. You might have selected a wrong Account in the transaction.,Le nombre d'écritures de grand livre trouvées est incorrect. Vous avez peut-être choisi le mauvais compte dans la transaction.,
Incoterm,Incoterm,
Increase In Asset Life(Months),Augmentation de la durée de vie de l'actif (mois),
Increment cannot be 0,Incrément ne peut pas être 0,
Increment for Attribute {0} cannot be 0,Incrément pour l'Attribut {0} ne peut pas être 0,
Increment,Incrément,
Indicate that Item is available on backorder and not usually pre-stocked,Indique que l'article est disponible en réapprovisionnement et n'est généralement pas pré-stocké,
Indicate the first name of the person registering for the event.,Indiquez le prénom de la personne a enregitrer pour l'évènement.,
Indicate the last name of the person registering for the event.,Indiquez le nom de la personne a enregitrer pour l'évènement.,
"Indicate the status of the event. The event can be 'Confirmed', 'Unconfirmed', 'Open', 'Cancelled', 'Closed'.","Indiquez le statut de l'événement. L'événement peut être 'Confirmé', 'Non confirmé', 'Ouvert', 'Annulé', 'Fermé'.",
Indicates that the package is a part of this delivery (Only Draft),Indique que le colis est une partie de cette livraison (Brouillons Seulement),
Indicator Color,Couleur de l'Indicateur,
Indirect Expenses,Charges Indirectes,
Indirect Income,Revenu Indirect,
Individual GL Entry cannot be cancelled.,L'entrée individuelle dans le GL ne peut pas être annulée.,
Individual Stock Ledger Entry cannot be cancelled.,L'entrée individuelle dans le grand livre des stocks ne peut pas être annulée.,
Individual,Individuel,
Industry Type,Secteur d'Activité,
Industry,Industrie,
Ineligible ITC,ITC inéligible,
Initial Balance,Solde initial,
Initial Email Notification Sent,Notification initiale par e-mail envoyée,
Initial balance,Solde initial,
Initial date for the period.,Date de début de la période,
Initiated,Initié,
Inquiry about,Demande concernant,
Insert,Insérer,
Inspected By,Inspecté Par,
Inspection Criteria,Critères d'Inspection,
Inspection Rejected,Inspection rejetée,
Inspection Required before Delivery,Inspection Requise avant Livraison,
Inspection Required before Purchase,Inspection Requise avant Achat,
Inspection Required,Inspection obligatoire,
Inspection Submission,Soumission d'inspection,
Inspection Type,Type d'inspection,
Inspection,Inspection,
Installation Date,Date d'Installation,
Installation Note Item,Article Remarque d'Installation,
Installation Note {0} has already been submitted,Note d'Installation {0} à déjà été sousmise,
Installation Note,Note d'Installation,
Installation Status,Etat de l'Installation,
Installation Time,Temps d'Installation,
Installation date cannot be before delivery date for Item {0},Date d'installation ne peut pas être avant la date de livraison pour l'Article {0},
Installed Qty,Qté Installée,
Installing presets,Installation des réglages,
Instructions,Instructions,
Instrument,Instrument,
Insufficient Balance,Solde insuffisant,
Insufficient Capacity,Capacité insuffisante,
Insufficient Permissions,Autorisations insuffisantes,
Insufficient Stock for Batch,Stock insuffisant pour le lot,
Insufficient Stock,Stock Insuffisant,
Insufficient leave balance for Leave Type {0},Solde insuffisant pour le type de congé {0},
Insurance Company,Compagnie d'Assurance,
Insurance Details,Détails Assurance,
Insurance End Date,Date de fin de l'assurance,
Insurance Start Date,Date de début de l'assurance,
Insurance Start date should be less than Insurance End date,Date de Début d'Assurance devrait être antérieure à la Date de Fin d'Assurance,
Integrated Tax,Taxe intégrée,
Inter-State Supplies,Fournitures inter-Etats,
Interests,Intérêts,
Internet Publishing,Publication Internet,
Internet,Internet,
Interview Detail,Détail de l'entretien,
Interview Details,Détails de l'entretien,
Interview Feedback Reminder,Rappel du feedback de l'entretien,
Interview Feedback {0} submitted successfully,Feedback d'entretien {0} soumis avec succès,
Interview Feedback,Feedback d'entretien,
Interview Reminder Notification Template,Modèle de notification de rappel d'entretien,
Interview Reminder,Rappel d'entretien,
Interview Rescheduled successfully,Entretien reprogrammé avec succès,
Interview Round {0} is only applicable for the Designation {1},La série d'entretiens {0} est uniquement applicable pour la désignation {1}.,
Interview Round {0} is only for Designation {1}. Job Applicant has applied for the role {2},L'entretien {0} est uniquement applicable pour la désignation {1}. Le candidat a postulé pour le rôle {2}.,
Interview Round,Cycle d'entretien,
Interview Summary,Résumé de l'entretien,
Interview Type,Type d'entretien,
Interview overlaps with {0},L'entretien se chevauche avec {0},
Interview: {0} Rescheduled,Entretien : {0} Reprogrammé,
Interview,Entretien,
Interviewer,Intervieweur,
Interviewers,Intervieweurs,
Intra State tax category for GST State {0} already exists,Une catégorie de taxe intra-état pour l'état GST {0} existe déjà,
Intra-State Supplies,Achats intra-états,
Introduction to Assets,Introductions aux actifs,
Introduction to Buying,Introduction aux achats,
Introduction to CRM,Introduction au CRM,
Introduction to Selling,Introduction à la vente,
Introduction to Stock Entry,Introduction aux écritures de stock,
Introduction,Introduction,
Invalid Account Currency,Devise du compte invalide,
Invalid Account,Compte invalide,
Invalid Attribute,Attribut Invalide,
Invalid Auto Repeat Date,Date de répétition automatique invalide,
Invalid Barcode. There is no Item attached to this barcode.,Code barre invalide. Il n'y a aucun article attaché à ce code barre,
Invalid Blanket Order for the selected Customer and Item,Commande avec limites non valide pour le client et l'article sélectionnés,
Invalid Child Procedure,Procédure enfant invalide,
Invalid Company for Inter Company Transaction.,Société invalide pour une transaction inter-société,
Invalid Consumer Key or Consumer Secret Key,Clé de consommation ou clé secrète cliente invalide,
Invalid Cost Center,Centre de coût non valide,
Invalid Document Type,Type de document non valide,
Invalid Document,Document non valide,
Invalid Fields,Champs invalides,
Invalid Filter,Filtre invalide,
Invalid Formula,Formule invalide,
Invalid GSTIN! A GSTIN must have 15 characters.,GSTIN invalide! Un n° GSTIN doit avoir 15 caractères.,
Invalid GSTIN! First 2 digits of GSTIN should match with State number {0}.,GSTIN invalide! Les deux premiers chiffres d'un n° GSTIN doivent correspondre au numéro d'état {0},
Invalid GSTIN! The input you've entered doesn't match the GSTIN format for UIN Holders or Non-Resident OIDAR Service Providers,GSTIN invalide! Le numéro fourni ne correspond pas au format d'un n° GSTIN pour un détenteur d'un n° UIN ou d'un fournisseur de services OIDAR non résident,
Invalid GSTIN! The input you've entered doesn't match the format of GSTIN.,GSTIN invalide! Le numéro fourni ne correspond pas au format d'un n° GSTIN,
Invalid GSTIN,GSTIN invalide,
Invalid Gross Purchase Amount,Montant d'achat brut invalide,
Invalid Invoice,Facture non valide,
Invalid Item Defaults,Défauts d'éléments non valides,
Invalid Item,Article invalide,
Invalid Opening Entry,Ecriture d'ouverture invalide,
Invalid PAN No. The input you've entered doesn't match the format of PAN.,N° PAN invalide. Votre entrée ne correspond pas au format du numéro PAN.,
Invalid POS Invoices,Factures de point de vente invalides,
Invalid Parent Account,Compte parent invalide,
Invalid Part Number,Numéro d'élément invalide,
Invalid Payroll Payable Account. The account currency must be {0} or {1},Compte de tiers de paie invalide. La devise du compte doit être {0} ou {1},
Invalid Period,Période invalide,
Invalid Posting Time,Heure de comptabilisation non valide,
Invalid Primary Role,Rôle primaire non valide,
Invalid Priority,Priorité invalide,
Invalid Process Loss Configuration,Configuration des pertes du processus invalide,
Invalid Purchase Invoice,Facture d'achat invalide,
Invalid Purchase Receipt,Reçu d'achat invalide,
Invalid Qty,Qté non valide,
Invalid Schedule,Programme non valide,
Invalid Scheduled Time,Heure planifiée invalide,
Invalid Selling Price,Prix de vente invalide,
Invalid State,Etat invalide,
Invalid Stripe plan or currency: {0} - {1},Plan Stripe ou devise invalide: {0} - {1},
Invalid Supply Type,Type de fourniture invalide,
Invalid URL,URL invalide,
Invalid Value,Valeur invalide,
Invalid Warehouse,Entrepôt invalide,
Invalid attribute {0} {1},Attribut invalide {0} {1},
Invalid condition expression,Expression de condition invalide,
Invalid credentials,Identifiants invalides,
Invalid currency for invoice item: {0} - {1},Devis invalide pour le poste de facture: {0} - {1},
Invalid link,Lien invalide,
"Invalid lost reason {0}, please create a new lost reason","Raison de la perte {0} invalide, veuillez créer une nouvelle raison",
Invalid quantity specified for item {0}. Quantity should be greater than 0.,Quantité spécifiée invalide pour l'élément {0}. Quantité doit être supérieur à 0.,
Invalid reference {0} {1},Référence invalide {0} {1},
Invalid result key. Response:,Clé de résultat non valide. Réponse :,
Invalid value {0} for {1} against account {2},Valeur invalide {0} pour {1} en contrepartie du compte {2},
Invalid {0} for Inter Company Transaction.,{0} invalide pour une transaction inter-société,
Invalid {0} or {1},{0} ou {1} invalide,
"Invalid {0}! The check digit validation has failed.
			Please ensure you've typed the {0} correctly.","{0} invalide! La validation des numéros de chèque a échoué.
			Veuillez vous assurez que vous avez entré un {0} correct.",
Invalid {0}! The check digit validation has failed. Please ensure you've typed the {0} correctly.,{0} invalide! La validation du numéro de vérification a échoué. Veuillez vérifier que vous avez entré le {0} correctement.,
Invalid {0}! The check digit validation has failed. ,{0} invalide! La vérification des chiffres de contrôle a échoué,
Invalid {0}: {1},Invalide {0} : {1},
Invalid {0},Invalide {0},
Inventory Dimension,Dimension d'inventaire,
Inventory Settings,Paramètres de stock,
"Inventory, Warehouses, Analysis and more.","Inventaire, entrepôts, analyse et plus.",
Inventory,Inventaire,
Investigated,Enquêté,
Investigation Details,Détails de l'enquête,
Investment Banking,Banque d'Investissement,
Investments,Investissements,
Invited,Invité,
Invoice Cancellation,Annulation de facture,
Invoice Date,Date de la facture,
Invoice Details,Détails de la Facture,
Invoice Discounting,Affacturage client,
Invoice Grand Total,Total de la facture,
Invoice Limit,Limite de facturation,
Invoice No,No de Facture,
Invoice Number,Numéro de facture,
Invoice Portion (%),Pourcentage de la facture (%),
Invoice Portion,Pourcentage de la facture,
Invoice Posting Date,Date de la facture,
Invoice Print Format,Format d'impression de facture,
Invoice Ref,Facture Ref,
Invoice Series,Séries de factures,
Invoice Status,Statut invalide,
Invoice Type,Type de facture,
Invoice already created for all billing hours,Facture déjà créée pour toutes les heures facturées,
Invoice and Billing,Facturation,
Invoice can't be made for zero billing hour,La facture ne peut pas être faite pour une heure facturée à zéro,
Invoice generation error for subscription {0},Erreur de génération de facture pour l'abonnement {0},
Invoice item created.,Poste de facture créé,
Invoice payment failed. Please check it manually.,Le paiement de la facture a échoué. Veuillez vérifier manuellement.,
Invoice/Journal Entry Details,Détails des factures / écritures de journal,
Invoice,Facture,
Invoiced Amount (Excl. Tax),Montant facturé (hors taxes),
Invoiced Amount (Exclusive Tax),Montant facturé (Hors taxes),
Invoiced Amount (Exculsive Tax),Montant facturé (Hors taxes),
Invoiced Amount,Montant facturé,
Invoiced Qty,Qté facturée,
Invoiced and Not Delivered,Facturé et non livré,
Invoiced,Facturé,
Invoices for Customers.,Factures pour les clients,
Invoices with no Place Of Supply,Factures sans lieu d'approvisionnement,
Invoices,Factures,
Invoicing Day,Jour de facturation,
Invoicing Features,Caractéristiques de la facturation,
Invoicing error for subscription {0}: {1},Erreur de facturation pour l'abonnement {0}: {1},
Invoicing error for subscription {0},Erreur de facturation pour l'abonnement {0},
Invoicing status,Statut de facturation,
Inward Supplies(liable to reverse charge),Achats entrants (soumis à autoliquidation),
Inward Supplies(liable to reverse charge,Fournitures entrantes (soumises à auto liquidation),
Inward supplies from ISD,Fournitures entrantes d'ISD,
Inward supplies liable to reverse charge (other than 1 & 2 above),Fournitures entrantes soumises à autoliquidation (autre que 1 & 2 ci-dessus),
Inward,Entrant,
Is Account Payable,Est Compte Créditeur,
Is Accrued,Cumulé,
Is Active,Est actif,
Is Advance,Est une avance,
Is Alternative,Est une alternative,
Is Applicable for Referral Bonus,Est applicable pour un bonus de recommandation,
Is Billable,Est facturable,
Is Cancelled,Annulée,
Is Carry Forward,Est reportable,Leave Type
Is Carry Forward,Est un report,
Is Cash or Non Trade Discount,Est une remise en espèce ou non-commerciale,
Is Company Account,Est le compte de l'entreprise,
Is Company,Est une société,
Is Compensatory,Est compensatoire,
Is Completed,Est terminé,
Is Consolidated,Est consolidé,
Is Container,Est le contenant,
Is Corrective Job Card,Carte de travail corrective,
Is Corrective Operation,Opération corrective,
Is Cumulative,Est cumulatif,
Is Customer Provided Item,Est un article fourni par un client,
Is Day Book Data Imported,Données de journal importées,
Is Day Book Data Processed,Données de journal traitées,
Is Default Account,Est le compte par défaut,
Is Default Language,Est la langue par défaut,
Is Default,Par défaut,
Is Delivery Note Required for Sales Invoice Creation ?,Bon de livraison requis pour la création d'une facture de vente ?,
Is Delivery Note Required for Sales Invoice Creation?,Le bon de livraison est-il nécessaire pour créer une facture de vente ?,
Is Discounted,Est affacturée,
Is Down Payment Invoice,Facture d'acompte,
Is Down Payment Item,Article d'acompte,
Is Down Payment,Est un acompte,
Is Earned Leave,Est un congé acquis,
Is Existing Asset,Est un actif existant,
Is Expired,Est expiré,
Is Finance Cost Adjustment,Est un ajustement des coûts financiers,
Is Finance Cost,Est un coût financier,
Is Finished Item,Est un article fini,
Is Fixed Asset,Est une immobilisation,
Is Flexible Benefit,Est un avantage variable,
Is Free Item,Est un article gratuit,
Is Frozen,Est Gelé,
Is Group Warehouse,Est un groupe d'entrepôts,
Is Group,Est un groupe,
Is IRS 1099 reporting required for supplier?,Est-ce que le rapport IRS 1099 est obligatoire pour le fournisseur ?,
Is Income Tax Component,Est un composant d'impôt sur le revenu,
Is Income Tax Expense,Est une dépense d'impôt sur le revenu,
Is Income Tax Liability,Est une dette d'impôt sur le revenu,
Is Internal Customer,Est un client interne,
Is Internal Supplier,Est un fournisseur interne,
Is Leave Without Pay,Est un congé sans solde,
Is Master Data Imported,Données de base importées,
Is Master Data Processed,Données de base traitées,
Is Milestone,Est un Jalon,
Is NPA,Est un actif non performant,
Is Old Subcontracting Flow,Ancien flux de sous-traitance,
Is Opening Entry,Est une écriture d'à-nouveaux,
Is Opening,Écriture d'à-nouveaux,
Is Optional Leave,Est un congé facultatif,
Is Paid,Est payé,
Is Partially Paid Leave,Est un congé partiellement payé,
Is Payable,Est exigible,
Is Period Closing Voucher Entry,Est une écriture de clôture de la période,
Is Process Loss,Est un déchet de production,
Is Purchase Item,Est Article d'Achat,
Is Purchase Order Required for Purchase Invoice & Receipt Creation ?,Commande fournisseur requise pour les factures d'achat et les création de reçus ?,
Is Purchase Order Required for Purchase Invoice & Receipt Creation?,Un bon de commande est-il nécessaire pour créer une facture d'achat et un reçu ?,
Is Purchase Receipt Required for Purchase Invoice Creation ?,Reçu d'achat requis pour la création d'une facture fournisseur ?,
Is Purchase Receipt Required for Purchase Invoice Creation?,Le reçu d'achat est-il nécessaire pour créer une facture d'achat ?,
Is Rate Adjustment Entry (Debit Note),Facture d'ajustement (note de débit),
Is Recurring Additional Salary,Est un salaire supplémentaire récurrent,
Is Recurring,Récurrent,
Is Recursive,Est récursif,
Is Redisearch Loaded,Rediseach est installé,
Is Return (Credit Note),Est un avoir (note de crédit),
Is Return (Debit Note),Est une note de débit,
Is Return,Est un Retour,
Is Reverse Charge Account,Est un compte d'autoliquidation,
Is Sales Item,Est un Article à Vendre,
Is Sales Order Required for Sales Invoice & Delivery Note Creation ?,Une commande client est-elle requise pour la création de factures de vente & de bons de livraisons ?,
Is Sales Order Required for Sales Invoice & Delivery Note Creation?,La commande de vente est-elle nécessaire pour la création de la facture de vente et du bon de livraison ?,
Is Scrap Item,Est un article au rebut,
Is Secured Loan,Prêt garanti,
Is Subcontracted,Est sous-traité,
Is Tax Applicable,Est taxable,
Is Template,Est un modèle,
Is Term Loan,Prêt à terme,
Is Transporter,Est transporteur,
Is Working Capital,Est du capital,
Is customer exempted from sales tax?,Est-ce que le client est exempté de taxes à la vente ?,
Is renewed every,Est renouvelé tous les,
Is the Default Account,Est-ce le compte par défaut,
Is this Tax included in Basic Rate?,Cette taxe est-elle incluse dans le total net ?,
Issue Analytics,Analyse des tickets de support,
Issue Credit Note,Note de crédit d'émission,
Issue Date,Date d'Émission,
Issue Material,Problème Matériel,
Issue Priority Already Exists,Une priorité avec le même nom existe déjà,
Issue Priority.,Priorité du ticket,
Issue Priority,Priorité par ticket,
Issue Split From,Ticket créé à partir de,
Issue Summary,Récapitulatif des tickets de support,
Issue Type.,Type de ticket,
Issue Type,Type de ticket,
Issue a debit note with 0 qty against an existing Sales Invoice,Émettre une note de débit avec une quantité nulle pour une facture de vente existante.,
Issue,Sortie,Asset Movement
Issue,Ticket,
Issued Items Against Work Order,Articles utilisés dans un ordre de travail,
Issued,Publié,
Issues,Tickets,
Issuing Date,Date d'émission,
Issuing cannot be done to a location. Please enter employee who has issued Asset {0},L'émission ne peut pas être faite à un emplacement. Veuillez entrer l'employé qui a émis l'actif {0}.,
"Issuing cannot be done to a location. \
						Please enter employee who has issued Asset {0}",Il n'est pas possible de sortir un actif vers un lieu. Veuillez sélectionner l'employé qui a sorti l'actif {0}.,
It can take upto few hours for accurate stock values to be visible after merging items.,Il peut s'écouler quelques heures avant que les valeurs exactes des stocks soient visibles après la fusion des articles.,
It is needed to fetch Item Details.,C'est nécessaire pour récupérer les détails de l'article.,
"It seems that there is an issue with our GoCardless integration.\
						<br>In case of failure, the amount will get refunded to your account.","Nous rencontrons un problème avec notre intégration GoCardless.\
						<br>En cas d'échec de la procédure de paiement, le montant sera remboursé sur votre compte.",
"It seems that there is an issue with our GoCardless integration.\
					<br>In case of failure, the amount will get refunded to your account.","Il semble y a voir un problème avec notre intégration GoCardless.\
					<br>En cas d'échec, le montant sera remboursé sur votre compte.",
"It seems that there is an issue with our Stripe integration.<br>In case of failure, the amount will get refunded to your account.","Il semble qu'il y ait un problème avec notre passerelle de paiement.<br>En cas d'échec, le montant débité vous sera remboursé.",
It seems that your payment has not been fully accepted by your bank.<br>We will get in touch with you as soon as possible.,Il semble que votre paiement n'a pa été complètement accepté par votre banque.<br>Nous allons prendre contact avec vous dans les plus brefs délais.,
Item 1,Article 1,
Item 2,Article 2,
Item 3,Article 3,
Item 4,Article 4,
Item 5,Article 5,
Item Alternative,Article alternatif,
Item Attribute Value,Valeur de l'Attribut de l'Article,
Item Attribute Values,Valeurs de l'Attribut de l'Article,
Item Attribute,Attribut de l'Article,
Item Balance (Simple),Solde par article (simple),
Item Barcode,Code barre de l'article,
Item Booking Calendar,Calendrier de réservation d'articles,
Item Booking Calendars,Calendriers de réservation,
Item Booking Default Calendar,Calendrier par défaut pour les réservations d'articles,
Item Booking Enabled,Réservation d'article autorisée,
Item Booking Rate,Taux de réservation des articles,
Item Booking UOM,Unité de mesure de réservation,
Item Booking,Réservation d'articles,
Item Cart,Article du Panier,
Item Classification,Classification de l'Article,
Item Code > Item Group > Brand,Code de l'article > Groupe d'articles > Marque,
Item Code cannot be changed for Serial No.,Code de l'Article ne peut pas être modifié pour le Numéro de Série,
Item Code is required,Le code de l'article est requis,
Item Code required at Row No {0},Code de l'Article est requis à la Ligne No {0},
"Item Code, warehouse and quantity are required on row {0}","Le code de l'article, le magasin et la quantité sont requis sur la ligne {0}.",
"Item Code, warehouse, quantity are required on row {0}","Le code de l'article, l'entrepôt et la quantité sont obligatoire à la ligne {0}",
"Item Code, warehouse, quantity are required on row","Le code d'article, l'entrepôt, la quantité sont requis à la ligne",
Item Code: {0} is not available under warehouse {1}.,Code d'article: {0} n'est pas disponible dans l'entrepôt {1}.,
Item Code,Code de l'article,
Item Customer Detail,Détail de l'Article Client,
Item Default,Paramètre par défaut de l'article,
Item Defaults,Paramètres par défaut de l'article,
Item Delivery Date,Date de livraison de l'article,
Item Description,Description de l'article,
Item Details,Détails de l'article,
Item Field,Champ Article,
Item Fields,Champs d'article,
Item Group Defaults,Groupe d'articles par défaut,
Item Group Name,Nom du Groupe d'article,
Item Group Tree,Arborescence de Groupe d'article,
Item Group not mentioned in item master for item {0},Le Groupe d'articles n'est pas mentionné dans la fiche de l'article pour l'article {0},
Item Group,Groupe d'article,
Item Groups,Groupes d'articles,
Item Image (if not slideshow),Image de l'Article (si ce n'est diaporama),
Item Locations,Localisation des articles,
Item Manager,Gestionnaire d'article,
Item Manufacturer,Fabricant d'article,
Item Name,Nom de l'article,
Item Naming By,Nommage des articles selon,
Item Price Settings,Paramètres du prix de l'article,
Item Price Stock,Stock et prix par article,
Item Price added for {0} in Price List {1},Prix de l'Article ajouté pour {0} dans la Liste de prix {1},
"Item Price appears multiple times based on Price List, Supplier/Customer, Currency, Item, Batch, UOM, Qty, and Dates.","Le prix de l'article a été enregistré plusieurs fois sur la base de la liste de prix, des fournisseurs/clients, de la devise, de l'article, du lot, de l'unité de mesure, de la quantité ou des dates.",
"Item Price appears multiple times based on Price List, Supplier/Customer, Currency, Item, UOM, Qty and Dates.","Le prix de l'article apparaît plusieurs fois en fonction de la liste de prix, du fournisseur / client, de la devise, de l'article, de l'unité de mesure, de la quantité et des dates.",
Item Price updated for {0} in Price List {1},Prix de l'Article mis à jour pour {0} dans la Liste des Prix {1},
Item Price,Prix de l'Article,
Item Prices,Prix des articles,
Item Quality Inspection Parameter,Paramètre d'Inspection de Qualité de l'Article,
Item Reference,Référence de l'article,
Item Reorder,Réorganiser les Articles,
Item Review,Revue de l'article,
Item Row {0}: {1} {2} does not exist in above '{1}' table,Ligne d'objet {0}: {1} {2} n'existe pas dans la table '{1}' ci-dessus,
Item Search Settings,Paramètres de recherche de l'article,
Item Serial No,No de Série de l'Article,
Item Shortage Report,Articles en pénurie,
Item Shortage Summary,Récapitulatif des pénuries d'articles,
Item Supplier,Fournisseur de l'Article,
Item Tax Amount Included in Value,Le montant des taxes liées à cet article est inclus dans son prix,
Item Tax Rate,Détails des taxes appliquées à l'article,
Item Tax Row {0} must have account of type Tax or Income or Expense or Chargeable,La Ligne de Taxe d'Article {0} doit indiquer un compte de type Taxes ou Produit ou Charge ou Facturable,
Item Tax Template Detail,Détail du modèle de taxes d'article,
Item Tax Template,Modèle de taxes d'article,
Item Tax Templates,Modèles de taxes d'article,
Item Tax,Taxe sur l'Article,
Item Template,Modèle d'article,
Item To Manufacture,Article à produire,
Item UOM,Unité de mesure de l'Article,
Item Unavailable,Article non disponible,
Item Variant Attribute,Attribut de Variante de l'Article,
Item Variant Details,Détails des variantes d'articles,
Item Variant Settings,Paramètres de Variante d'Article,
Item Variant {0} already exists with same attributes,La Variante de l'Article {0} existe déjà avec les mêmes caractéristiques,
Item Variant,Variante de l'Article,
Item Variants updated,Variantes d'article mises à jour,
Item Warehouse based reposting has been enabled.,La re-comptabilisation par entrepôt a été activée,
Item Website Specification,Spécification de l'Article sur le Site Web,
Item Weight Details,Détails du poids de l'article,
Item Wise Tax Detail ,Détails des taxes par article,
Item Wise Tax Detail,Détail des taxes par article,
Item and Warehouse,Article et entrepôt,
Item and Warranty Details,Détails de l'Article et de la Garantie,
Item booked by the user. This item will also be used to invoice the customer.,Article réservé par l'utilisateur. Cet article sera également utilisé pour facturer le client.,
Item code not specified for Event Registration,Aucun code article n'est renseigné dans les <strong>Paramètres du lieu</strong> pour les inscriptions aux événement.,
Item for row {0} does not match Material Request,L'article à ligne {0} ne correspond pas à la demande de matériel,
Item has variants.,L'article a des variantes.,
Item is removed since no serial / batch no selected.,L'article est supprimé car aucun numéro de série ou de lot n'a été sélectionné.,
Item missing for Woocommerce product: {0},Article manquant pour le produit Woocommerce : {0},
Item must be added using 'Get Items from Purchase Receipts' button,L'article doit être ajouté à l'aide du bouton 'Obtenir des éléments de Reçus d'Achat',
Item name,Nom de l'article,
Item operation,Opération de l'article,
Item or Warehouse for row {0} does not match Material Request,L'Article ou l'Entrepôt pour la ligne {0} ne correspond pas avec la Requête de Matériel,
Item qty can not be updated as raw materials are already processed.,La qté de matériel ne peut pas être mise à jour car les matières premières ont déjà été utilisées.,
Item quantity can not be zero,La quantité d'article ne peut pas être zéro,
Item rate has been updated to zero as Allow Zero Valuation Rate is checked for item {0},Le taux de valorisation de l'article a été mis à 0 car la case 'Autoriser un taux de valorisation égal à 0' est cochée pour l'article {0},
Item taxes updated,Taxes de l'article mises à jour,
Item to be manufactured or repacked,Article à produire ou à réemballer,
Item valuation rate is recalculated considering landed cost voucher amount,Le taux de valorisation de l'article est recalculé compte tenu du montant du bon de prix au débarquement,
Item valuation reposting in progress. Report might show incorrect item valuation.,Nouvelle comptabilisation de la valorisation de l'article en cours. Les rapports peuvent afficher une valorisation incorrecte entre-temps.,
Item variant {0} exists with same attributes,La variante de l'article {0} existe avec les mêmes caractéristiques,
Item will be removed since no serial / batch no selected.,L'article va être supprimé car aucun numéro de série / lot n'a été sélectionné.,
"Item {0} (Serial No: {1}) cannot be consumed as is reserverd\
						 to fullfill Sales Order {2}.",L'élément {0} (numéro de série: {1}) ne peut pas être consommé tel quel. Pour remplir la commande client {2}.,
Item {0} cannot be ordered more than {1} against Blanket Order {2}.,L'article {0} ne peut pas être commandé plus de {1} fois pour la commande ouverte {2},
Item {0} does not exist in the system or has expired,L'article {0} n'existe pas dans le système ou a expiré,
Item {0} does not exist,Article {0} n'existe pas,
Item {0} entered multiple times.,L'article {0} a été entré plusieurs fois,
Item {0} has already been returned,L'article {0} a déjà été retourné,
Item {0} has been disabled,L'article {0} a été désactivé,
Item {0} has no Serial No. Only serialized items can have delivery based on Serial No,L'article {0} n'a pas de numéro de série. Seuls les articles sérialisés peuvent avoir une livraison basée sur le numéro de série.,
"Item {0} has no Serial No. Only serilialized items \
						can have delivery based on Serial No",L'article {0} n'a pas de numéro de série. Seuls les articles sérilisés peuvent être livrés en fonction du numéro de série.,
Item {0} has no Serial No. Only serilialized items can have delivery based on Serial No,L'article {0} n'a pas de numéro de série. Seuls les articles sérialisés peuvent avoir une livraison basée sur le numéro de série,
Item {0} has reached its end of life on {1},L'article {0} a atteint sa fin de vie le {1},
Item {0} ignored since it is not a stock item,L'article {0} est ignoré puisqu'il n'est pas en stock,
